date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:48:26	44/44	---M--	200	added ('OK')	text/plain	etag:%222c-5fcb7e73-40498a60aa30df33;;;%22	https://codare.fun/robots.txt		(from )
19:48:29	15784/15784	---M-Z	200	added ('OK')	text/html	etag:W/%223da8-qFuwcGy8xozPqimJ51moemp8B3A%22	https://codare.fun/	C:/My%20Web%20Sites/codare/codare.fun/index.html	(from )
19:48:29	136187/136187	---MC-	200	added ('OK')	text/javascript	date:Thu,%2010%20Dec%202020%2016:48:29%20GMT	https://pagead2.googlesyndication.com/pagead/js/adsbygoogle.js	C:/My%20Web%20Sites/codare/pagead2.googlesyndication.com/pagead/js/f.txt	(from https://codare.fun/)
19:48:30	517337/517337	---M--	200	added ('OK')	image/gif	date:Tue,%2014%20Jul%202020%2016:19:01%20GMT	https://images-ext-1.discordapp.net/external/hP--_u31hRBbgRD5YOKH9OXQOLseUeEOJEMb3eiIHmg/https/media.discordapp.net/attachments/715886415296069652/732632254303436880/a_668db0e197bcc75e8c463b93cced3c7d_2.gif	C:/My%20Web%20Sites/codare/images-ext-1.discordapp.net/external/hP--_u31hRBbgRD5YOKH9OXQOLseUeEOJEMb3eiIHmg/https/media.discordapp.net/attachments/715886415296069652/732632254303436880/a_668db0e197bcc75e8c463b93cced3c7d_2.gif	(from https://codare.fun/)
19:48:30	45272/45272	---M--	200	added ('OK')	image/png	etag:%22238be6a5928e3dc4ce394f7948bb9e68%22	https://cdn.discordapp.com/attachments/715886415296069652/759848282422771732/New_Project_63_7E2F688.png	C:/My%20Web%20Sites/codare/cdn.discordapp.com/attachments/715886415296069652/759848282422771732/New_Project_63_7E2F688.png	(from https://codare.fun/)
19:48:30	203103/203103	---M-Z	200	added ('OK')	text/css	date:Wed,%2025%20Nov%202020%2018:41:57%20GMT	https://codare.fun/assets/bootstrap/css/bootstrap.min.css?h=b1579cbd7df3c885978321b82fddd11d	C:/My%20Web%20Sites/codare/codare.fun/assets/bootstrap/css/bootstrap.min9ac5.css	(from https://codare.fun/)
19:48:31	57180/57180	---MCZ	200	added ('OK')	text/css	etag:W/%22500d1a92f875b1d96d37a3a3f8f0438c%22	https://use.fontawesome.com/releases/v5.12.0/css/all.css	C:/My%20Web%20Sites/codare/use.fontawesome.com/releases/v5.12.0/css/all.css	(from https://codare.fun/)
19:48:31	162211/162211	---M-Z	200	added ('OK')	text/html	etag:W/%22279a3-/RD52qhrcZPY36Q/qC+1+Y+4iVA%22	https://codare.fun/kategori/js	C:/My%20Web%20Sites/codare/codare.fun/kategori/js.html	(from https://codare.fun/)
19:48:31	28191/28191	---M-Z	200	added ('OK')	text/html	etag:W/%226e1f-1eQdhVTlooGFOrFB8vCNgCq4O/w%22	https://codare.fun/kategori/html	C:/My%20Web%20Sites/codare/codare.fun/kategori/html.html	(from https://codare.fun/)
19:48:31	91393/91393	---MCZ	200	added ('OK')	text/html	etag:W/%2216501-wbA6FcfBUNMp5DccA7h8rm5rTD8%22	https://codare.fun/kategori/py	C:/My%20Web%20Sites/codare/codare.fun/kategori/py.html	(from https://codare.fun/)
19:48:32	38601/38601	---M-Z	200	added ('OK')	text/html	etag:W/%2296c9-9UNv3+CT3JPFg7SHuF2gDxdE7kk%22	https://codare.fun/kategori/diger	C:/My%20Web%20Sites/codare/codare.fun/kategori/diger.html	(from https://codare.fun/)
19:48:32	113019/113019	---M-Z	200	added ('OK')	text/html	etag:W/%221b97b-vejawaXytNMAYvR1oUkmcdbbbl4%22	https://codare.fun/kategori/js+	C:/My%20Web%20Sites/codare/codare.fun/kategori/js+.html	(from https://codare.fun/)
19:48:32	76555/76555	---M-Z	200	added ('OK')	text/html	etag:W/%2212b0b-D8zaewxZM7vDO7KA/v8UPajzFoE%22	https://codare.fun/kategori/altyapi	C:/My%20Web%20Sites/codare/codare.fun/kategori/altyapi.html	(from https://codare.fun/)
19:48:32	64077/64077	---M-Z	200	added ('OK')	text/html	etag:W/%22fa4d-PvsM5WzQadav/g2eJ5VuBmwEz1k%22	https://codare.fun/kategori/booster	C:/My%20Web%20Sites/codare/codare.fun/kategori/booster.html	(from https://codare.fun/)
19:48:33	58858/58858	---M-Z	200	added ('OK')	text/html	etag:W/%22e5ea-8uZMXZ9PMHtdXl8BWyBvauZ6UXo%22	https://codare.fun/yetkililer	C:/My%20Web%20Sites/codare/codare.fun/yetkililer.html	(from https://codare.fun/)
19:48:33	12711/12711	---M-Z	200	added ('OK')	text/html	etag:W/%2231a7-FWdaZtVvjuQjdxpm9b3Jx53oAmc%22	https://codare.fun/sss	C:/My%20Web%20Sites/codare/codare.fun/sss.html	(from https://codare.fun/)
19:48:34	13943/13943	---M-Z	200	added ('OK')	text/html	etag:W/%223677-PtnTVua6umPhv2P531u6dR0Dq1k%22	https://codare.fun/v11tov12	C:/My%20Web%20Sites/codare/codare.fun/v11tov12.html	(from https://codare.fun/)
19:48:34	56/56	---M--	302	error ('Found')	text/html	date:Thu,%2010%20Dec%202020%2016:36:54%20GMT	https://codare.fun/uptime	C:/My%20Web%20Sites/codare/codare.fun/uptime	(from https://codare.fun/)
19:48:34	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2010%20Dec%202020%2016:36:54%20GMT	https://codare.fun/giris	C:/My%20Web%20Sites/codare/codare.fun/giris	(from https://codare.fun/)
19:48:35	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2010%20Dec%202020%2016:36:54%20GMT	https://codare.fun/giris	C:/My%20Web%20Sites/codare/codare.fun/giris	(from https://codare.fun/)
19:48:35	423936/423936	---M-Z	200	added ('OK')	text/css	date:Wed,%2025%20Nov%202020%2018:41:21%20GMT	https://codare.fun/index.css	C:/My%20Web%20Sites/codare/codare.fun/index.css	(from https://codare.fun/)
19:48:35	517336/517336	---M--	200	added ('OK')	image/gif	date:Tue,%2014%20Jul%202020%2016:19:01%20GMT	https://images-ext-2.discordapp.net/external/o5_CdvojtbiqP7gf4p0fZbc4TA-2rUGb42nsBmlDcDU/https/images-ext-1.discordapp.net/external/hP--_u31hRBbgRD5YOKH9OXQOLseUeEOJEMb3eiIHmg/https/media.discordapp.net/attachments/715886415296069652/732632254303436880/a_668db0e197bcc75e8c463b93cced3c7d_2.gif	C:/My%20Web%20Sites/codare/images-ext-2.discordapp.net/external/o5_CdvojtbiqP7gf4p0fZbc4TA-2rUGb42nsBmlDcDU/https/images-ext-1.discordapp.net/external/hP--_u31hRBbgRD5YOKH9OXQOLseUeEOJEMb3eiIHmg/https/media.discordap/a_668db0e197bcc75e8c463	(from https://codare.fun/)
19:48:36	2878/2878	---M--	200	added ('OK')	image/png	etag:%225d86a43aace6d11:0%22	https://images.dmca.com/Badges/dmca-badge-w100-5x1-07.png?ID=aae727a8-8c55-4990-9afd-0c08c9cb5d10	C:/My%20Web%20Sites/codare/images.dmca.com/Badges/dmca-badge-w100-5x1-076c7b.png	(from https://codare.fun/)
19:48:36	465/465	---M-Z	200	added ('OK')	application/javascript	etag:%2226b181f16d28d51:0%22	https://images.dmca.com/Badges/DMCABadgeHelper.min.js	C:/My%20Web%20Sites/codare/images.dmca.com/Badges/DMCABadgeHelper.min.js	(from https://codare.fun/)
19:48:36	88145/88145	---M-Z	200	added ('OK')	application/javascript	etag:%225eb03ec4-15851%22	https://cdnjs.cloudflare.com/ajax/libs/jquery/3.4.1/jquery.min.js	C:/My%20Web%20Sites/codare/cdnjs.cloudflare.com/ajax/libs/jquery/3.4.1/jquery.min.js	(from https://codare.fun/)
19:48:36	81084/81084	---M-Z	200	added ('OK')	application/javascript	etag:%225ebae359-13cbc%22	https://cdnjs.cloudflare.com/ajax/libs/twitter-bootstrap/4.5.0/js/bootstrap.bundle.min.js	C:/My%20Web%20Sites/codare/cdnjs.cloudflare.com/ajax/libs/twitter-bootstrap/4.5.0/js/bootstrap.bundle.min.js	(from https://codare.fun/)
19:48:37	4047/4047	---M-Z	200	added ('OK')	application/javascript	etag:%225eb03ec1-fcf%22	https://cdnjs.cloudflare.com/ajax/libs/jquery-easing/1.4.1/jquery.easing.js	C:/My%20Web%20Sites/codare/cdnjs.cloudflare.com/ajax/libs/jquery-easing/1.4.1/jquery.easing.js	(from https://codare.fun/)
19:48:37	208/208	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2025%20Nov%202020%2018:42:39%20GMT	https://codare.fun/assets/js/script.min.js?h=823eb1733a0a81fa385a52d2e8e60900	C:/My%20Web%20Sites/codare/codare.fun/assets/js/script.min4f7d.js	(from https://codare.fun/)
19:48:38	56/56	---M--	302	error ('Found')	text/html	date:Thu,%2010%20Dec%202020%2016:36:57%20GMT	https://codare.fun/uptime	C:/My%20Web%20Sites/codare/codare.fun/uptime	(from https://codare.fun/kategori/js)
19:48:38	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2010%20Dec%202020%2016:36:58%20GMT	https://codare.fun/giris	C:/My%20Web%20Sites/codare/codare.fun/giris	(from https://codare.fun/kategori/js)
19:48:38	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2010%20Dec%202020%2016:36:58%20GMT	https://codare.fun/giris	C:/My%20Web%20Sites/codare/codare.fun/giris	(from https://codare.fun/kategori/js)
19:48:38	56/56	---M--	302	error ('Found')	text/html	date:Thu,%2010%20Dec%202020%2016:36:58%20GMT	https://codare.fun/kod?id=lYmVoGNepP	C:/My%20Web%20Sites/codare/codare.fun/kod6bf3	(from https://codare.fun/kategori/js)
19:48:39	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2010%20Dec%202020%2016:36:58%20GMT	https://codare.fun/giris	C:/My%20Web%20Sites/codare/codare.fun/giris	(from https://codare.fun/kategori/js)
19:48:39	56/56	---M--	302	error ('Found')	text/html	date:Thu,%2010%20Dec%202020%2016:36:59%20GMT	https://codare.fun/kod?id=ptCPAtUhzf	C:/My%20Web%20Sites/codare/codare.fun/kod5537	(from https://codare.fun/kategori/js)
19:48:39	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2010%20Dec%202020%2016:36:59%20GMT	https://codare.fun/giris	C:/My%20Web%20Sites/codare/codare.fun/giris	(from https://codare.fun/kategori/js)
19:48:39	56/56	---M--	302	error ('Found')	text/html	date:Thu,%2010%20Dec%202020%2016:36:59%20GMT	https://codare.fun/kod?id=Gu1Ieihuox	C:/My%20Web%20Sites/codare/codare.fun/kodba5d	(from https://codare.fun/kategori/js)
19:48:40	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2010%20Dec%202020%2016:36:59%20GMT	https://codare.fun/giris	C:/My%20Web%20Sites/codare/codare.fun/giris	(from https://codare.fun/kategori/js)
19:48:40	56/56	---M--	302	error ('Found')	text/html	date:Thu,%2010%20Dec%202020%2016:37:00%20GMT	https://codare.fun/kod?id=VODF0FpPMt	C:/My%20Web%20Sites/codare/codare.fun/kodf705	(from https://codare.fun/kategori/js)
19:48:40	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2010%20Dec%202020%2016:37:00%20GMT	https://codare.fun/giris	C:/My%20Web%20Sites/codare/codare.fun/giris	(from https://codare.fun/kategori/js)
19:48:40	56/56	---M--	302	error ('Found')	text/html	date:Thu,%2010%20Dec%202020%2016:37:00%20GMT	https://codare.fun/kod?id=yjbbmgz0Eg	C:/My%20Web%20Sites/codare/codare.fun/kod5798	(from https://codare.fun/kategori/js)
19:48:41	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2010%20Dec%202020%2016:37:00%20GMT	https://codare.fun/giris	C:/My%20Web%20Sites/codare/codare.fun/giris	(from https://codare.fun/kategori/js)
19:48:41	56/56	---M--	302	error ('Found')	text/html	date:Thu,%2010%20Dec%202020%2016:37:01%20GMT	https://codare.fun/kod?id=Ki4zmqHDZG	C:/My%20Web%20Sites/codare/codare.fun/kod9be1	(from https://codare.fun/kategori/js)
19:48:41	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2010%20Dec%202020%2016:37:01%20GMT	https://codare.fun/giris	C:/My%20Web%20Sites/codare/codare.fun/giris	(from https://codare.fun/kategori/js)
19:48:41	56/56	---M--	302	error ('Found')	text/html	date:Thu,%2010%20Dec%202020%2016:37:01%20GMT	https://codare.fun/kod?id=FPgUz8ixIw	C:/My%20Web%20Sites/codare/codare.fun/kod63d5	(from https://codare.fun/kategori/js)
19:48:42	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2010%20Dec%202020%2016:37:01%20GMT	https://codare.fun/giris	C:/My%20Web%20Sites/codare/codare.fun/giris	(from https://codare.fun/kategori/js)
19:48:42	56/56	---M--	302	error ('Found')	text/html	date:Thu,%2010%20Dec%202020%2016:37:01%20GMT	https://codare.fun/kod?id=ZCLKqxFSVt	C:/My%20Web%20Sites/codare/codare.fun/kodb5f5	(from https://codare.fun/kategori/js)
19:48:42	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2010%20Dec%202020%2016:37:02%20GMT	https://codare.fun/giris	C:/My%20Web%20Sites/codare/codare.fun/giris	(from https://codare.fun/kategori/js)
19:48:42	56/56	---M--	302	error ('Found')	text/html	date:Thu,%2010%20Dec%202020%2016:37:02%20GMT	https://codare.fun/kod?id=MQspaNlZjK	C:/My%20Web%20Sites/codare/codare.fun/kodb938	(from https://codare.fun/kategori/js)
19:48:43	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2010%20Dec%202020%2016:37:02%20GMT	https://codare.fun/giris	C:/My%20Web%20Sites/codare/codare.fun/giris	(from https://codare.fun/kategori/js)
19:48:43	56/56	---M--	302	error ('Found')	text/html	date:Thu,%2010%20Dec%202020%2016:37:02%20GMT	https://codare.fun/kod?id=auL1d0e4cF	C:/My%20Web%20Sites/codare/codare.fun/kode586	(from https://codare.fun/kategori/js)
19:48:43	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2010%20Dec%202020%2016:37:03%20GMT	https://codare.fun/giris	C:/My%20Web%20Sites/codare/codare.fun/giris	(from https://codare.fun/kategori/js)
19:48:43	56/56	---M--	302	error ('Found')	text/html	date:Thu,%2010%20Dec%202020%2016:37:03%20GMT	https://codare.fun/kod?id=qAYUXcwQ2o	C:/My%20Web%20Sites/codare/codare.fun/kod1aab	(from https://codare.fun/kategori/js)
19:48:43	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2010%20Dec%202020%2016:37:03%20GMT	https://codare.fun/giris	C:/My%20Web%20Sites/codare/codare.fun/giris	(from https://codare.fun/kategori/js)
19:48:44	56/56	---M--	302	error ('Found')	text/html	date:Thu,%2010%20Dec%202020%2016:37:03%20GMT	https://codare.fun/kod?id=IhROcrdFkS	C:/My%20Web%20Sites/codare/codare.fun/kode217	(from https://codare.fun/kategori/js)
19:48:44	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2010%20Dec%202020%2016:37:03%20GMT	https://codare.fun/giris	C:/My%20Web%20Sites/codare/codare.fun/giris	(from https://codare.fun/kategori/js)
19:48:44	56/56	---M--	302	error ('Found')	text/html	date:Thu,%2010%20Dec%202020%2016:37:04%20GMT	https://codare.fun/kod?id=Bmz47LGnbh	C:/My%20Web%20Sites/codare/codare.fun/kodd27f	(from https://codare.fun/kategori/js)
19:48:44	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2010%20Dec%202020%2016:37:04%20GMT	https://codare.fun/giris	C:/My%20Web%20Sites/codare/codare.fun/giris	(from https://codare.fun/kategori/js)
19:48:44	56/56	---M--	302	error ('Found')	text/html	date:Thu,%2010%20Dec%202020%2016:37:04%20GMT	https://codare.fun/kod?id=WuPEF4Fgh5	C:/My%20Web%20Sites/codare/codare.fun/kod1049	(from https://codare.fun/kategori/js)
19:48:45	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2010%20Dec%202020%2016:37:04%20GMT	https://codare.fun/giris	C:/My%20Web%20Sites/codare/codare.fun/giris	(from https://codare.fun/kategori/js)
19:48:45	56/56	---M--	302	error ('Found')	text/html	date:Thu,%2010%20Dec%202020%2016:37:05%20GMT	https://codare.fun/kod?id=YxC6oaRIzu	C:/My%20Web%20Sites/codare/codare.fun/kod16ab	(from https://codare.fun/kategori/js)
19:48:45	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2010%20Dec%202020%2016:37:05%20GMT	https://codare.fun/giris	C:/My%20Web%20Sites/codare/codare.fun/giris	(from https://codare.fun/kategori/js)
19:48:45	56/56	---M--	302	error ('Found')	text/html	date:Thu,%2010%20Dec%202020%2016:37:05%20GMT	https://codare.fun/kod?id=ssQ2ALu2rT	C:/My%20Web%20Sites/codare/codare.fun/kod200d	(from https://codare.fun/kategori/js)
19:48:46	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2010%20Dec%202020%2016:37:05%20GMT	https://codare.fun/giris	C:/My%20Web%20Sites/codare/codare.fun/giris	(from https://codare.fun/kategori/js)
19:48:46	56/56	---M--	302	error ('Found')	text/html	date:Thu,%2010%20Dec%202020%2016:37:05%20GMT	https://codare.fun/kod?id=2nVFpHKjwy	C:/My%20Web%20Sites/codare/codare.fun/kod4a95	(from https://codare.fun/kategori/js)
19:48:46	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2010%20Dec%202020%2016:37:06%20GMT	https://codare.fun/giris	C:/My%20Web%20Sites/codare/codare.fun/giris	(from https://codare.fun/kategori/js)
19:48:46	56/56	---M--	302	error ('Found')	text/html	date:Thu,%2010%20Dec%202020%2016:37:06%20GMT	https://codare.fun/kod?id=Dj3HMYCGfs	C:/My%20Web%20Sites/codare/codare.fun/kodcf63	(from https://codare.fun/kategori/js)
19:48:47	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2010%20Dec%202020%2016:37:06%20GMT	https://codare.fun/giris	C:/My%20Web%20Sites/codare/codare.fun/giris	(from https://codare.fun/kategori/js)
19:48:47	56/56	---M--	302	error ('Found')	text/html	date:Thu,%2010%20Dec%202020%2016:37:06%20GMT	https://codare.fun/kod?id=8gTUfipn3p	C:/My%20Web%20Sites/codare/codare.fun/koda32a	(from https://codare.fun/kategori/js)
19:48:47	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2010%20Dec%202020%2016:37:07%20GMT	https://codare.fun/giris	C:/My%20Web%20Sites/codare/codare.fun/giris	(from https://codare.fun/kategori/js)
19:48:47	56/56	---M--	302	error ('Found')	text/html	date:Thu,%2010%20Dec%202020%2016:37:07%20GMT	https://codare.fun/kod?id=0d10ijD26V	C:/My%20Web%20Sites/codare/codare.fun/kod0ece	(from https://codare.fun/kategori/js)
19:48:47	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2010%20Dec%202020%2016:37:07%20GMT	https://codare.fun/giris	C:/My%20Web%20Sites/codare/codare.fun/giris	(from https://codare.fun/kategori/js)
19:48:47	56/56	---M--	302	error ('Found')	text/html	date:Thu,%2010%20Dec%202020%2016:37:07%20GMT	https://codare.fun/kod?id=jeAHgPcHb3	C:/My%20Web%20Sites/codare/codare.fun/kode241	(from https://codare.fun/kategori/js)
19:48:48	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2010%20Dec%202020%2016:37:07%20GMT	https://codare.fun/giris	C:/My%20Web%20Sites/codare/codare.fun/giris	(from https://codare.fun/kategori/js)
19:48:48	56/56	---M--	302	error ('Found')	text/html	date:Thu,%2010%20Dec%202020%2016:37:08%20GMT	https://codare.fun/kod?id=YDjSE6mmWU	C:/My%20Web%20Sites/codare/codare.fun/kodab5f	(from https://codare.fun/kategori/js)
19:48:48	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2010%20Dec%202020%2016:37:08%20GMT	https://codare.fun/giris	C:/My%20Web%20Sites/codare/codare.fun/giris	(from https://codare.fun/kategori/js)
19:48:49	56/56	---M--	302	error ('Found')	text/html	date:Thu,%2010%20Dec%202020%2016:37:08%20GMT	https://codare.fun/kod?id=eon2QohxEs	C:/My%20Web%20Sites/codare/codare.fun/kod4b43	(from https://codare.fun/kategori/js)
19:48:49	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2010%20Dec%202020%2016:37:08%20GMT	https://codare.fun/giris	C:/My%20Web%20Sites/codare/codare.fun/giris	(from https://codare.fun/kategori/js)
19:48:49	56/56	---M--	302	error ('Found')	text/html	date:Thu,%2010%20Dec%202020%2016:37:09%20GMT	https://codare.fun/kod?id=KzxtUrgplF	C:/My%20Web%20Sites/codare/codare.fun/kod2bd7	(from https://codare.fun/kategori/js)
19:48:49	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2010%20Dec%202020%2016:37:09%20GMT	https://codare.fun/giris	C:/My%20Web%20Sites/codare/codare.fun/giris	(from https://codare.fun/kategori/js)
19:48:49	56/56	---M--	302	error ('Found')	text/html	date:Thu,%2010%20Dec%202020%2016:37:09%20GMT	https://codare.fun/kod?id=A3PM7E2Q5n	C:/My%20Web%20Sites/codare/codare.fun/kod20bd	(from https://codare.fun/kategori/js)
19:48:50	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2010%20Dec%202020%2016:37:09%20GMT	https://codare.fun/giris	C:/My%20Web%20Sites/codare/codare.fun/giris	(from https://codare.fun/kategori/js)
19:48:50	56/56	---M--	302	error ('Found')	text/html	date:Thu,%2010%20Dec%202020%2016:37:10%20GMT	https://codare.fun/kod?id=P5KmLSSUgK	C:/My%20Web%20Sites/codare/codare.fun/kod6cf4	(from https://codare.fun/kategori/js)
19:48:50	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2010%20Dec%202020%2016:37:10%20GMT	https://codare.fun/giris	C:/My%20Web%20Sites/codare/codare.fun/giris	(from https://codare.fun/kategori/js)
19:48:50	56/56	---M--	302	error ('Found')	text/html	date:Thu,%2010%20Dec%202020%2016:37:10%20GMT	https://codare.fun/kod?id=xB1QnVEzmN	C:/My%20Web%20Sites/codare/codare.fun/kode96c	(from https://codare.fun/kategori/js)
19:48:51	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2010%20Dec%202020%2016:37:10%20GMT	https://codare.fun/giris	C:/My%20Web%20Sites/codare/codare.fun/giris	(from https://codare.fun/kategori/js)
19:48:51	56/56	---M--	302	error ('Found')	text/html	date:Thu,%2010%20Dec%202020%2016:37:11%20GMT	https://codare.fun/kod?id=vaIcR7REzk	C:/My%20Web%20Sites/codare/codare.fun/koda053	(from https://codare.fun/kategori/js)
19:48:51	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2010%20Dec%202020%2016:37:11%20GMT	https://codare.fun/giris	C:/My%20Web%20Sites/codare/codare.fun/giris	(from https://codare.fun/kategori/js)
19:48:51	56/56	---M--	302	error ('Found')	text/html	date:Thu,%2010%20Dec%202020%2016:37:11%20GMT	https://codare.fun/kod?id=odKnl6Q6mK	C:/My%20Web%20Sites/codare/codare.fun/kod9fd1	(from https://codare.fun/kategori/js)
19:48:52	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2010%20Dec%202020%2016:37:11%20GMT	https://codare.fun/giris	C:/My%20Web%20Sites/codare/codare.fun/giris	(from https://codare.fun/kategori/js)
19:48:52	56/56	---M--	302	error ('Found')	text/html	date:Thu,%2010%20Dec%202020%2016:37:12%20GMT	https://codare.fun/kod?id=ykKvc7Bu2e	C:/My%20Web%20Sites/codare/codare.fun/kod9473	(from https://codare.fun/kategori/js)
19:48:52	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2010%20Dec%202020%2016:37:12%20GMT	https://codare.fun/giris	C:/My%20Web%20Sites/codare/codare.fun/giris	(from https://codare.fun/kategori/js)
19:48:52	56/56	---M--	302	error ('Found')	text/html	date:Thu,%2010%20Dec%202020%2016:37:12%20GMT	https://codare.fun/kod?id=2nVFpHKjwy	C:/My%20Web%20Sites/codare/codare.fun/kod4a95	(from https://codare.fun/kategori/js)
19:48:53	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2010%20Dec%202020%2016:37:12%20GMT	https://codare.fun/giris	C:/My%20Web%20Sites/codare/codare.fun/giris	(from https://codare.fun/kategori/js)
19:48:53	56/56	---M--	302	error ('Found')	text/html	date:Thu,%2010%20Dec%202020%2016:37:12%20GMT	https://codare.fun/kod?id=BO54PjweuY	C:/My%20Web%20Sites/codare/codare.fun/koda3d4	(from https://codare.fun/kategori/js)
19:48:53	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2010%20Dec%202020%2016:37:13%20GMT	https://codare.fun/giris	C:/My%20Web%20Sites/codare/codare.fun/giris	(from https://codare.fun/kategori/js)
19:48:53	56/56	---M--	302	error ('Found')	text/html	date:Thu,%2010%20Dec%202020%2016:37:13%20GMT	https://codare.fun/kod?id=FPgUz8ixIw	C:/My%20Web%20Sites/codare/codare.fun/kod63d5	(from https://codare.fun/kategori/js)
19:48:54	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2010%20Dec%202020%2016:37:13%20GMT	https://codare.fun/giris	C:/My%20Web%20Sites/codare/codare.fun/giris	(from https://codare.fun/kategori/js)
19:48:54	56/56	---M--	302	error ('Found')	text/html	date:Thu,%2010%20Dec%202020%2016:37:13%20GMT	https://codare.fun/kod?id=0CPET13BfQ	C:/My%20Web%20Sites/codare/codare.fun/koda8d1	(from https://codare.fun/kategori/js)
19:48:54	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2010%20Dec%202020%2016:37:14%20GMT	https://codare.fun/giris	C:/My%20Web%20Sites/codare/codare.fun/giris	(from https://codare.fun/kategori/js)
19:48:54	56/56	---M--	302	error ('Found')	text/html	date:Thu,%2010%20Dec%202020%2016:37:14%20GMT	https://codare.fun/kod?id=Ki4zmqHDZG	C:/My%20Web%20Sites/codare/codare.fun/kod9be1	(from https://codare.fun/kategori/js)
19:48:54	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2010%20Dec%202020%2016:37:14%20GMT	https://codare.fun/giris	C:/My%20Web%20Sites/codare/codare.fun/giris	(from https://codare.fun/kategori/js)
19:48:55	56/56	---M--	302	error ('Found')	text/html	date:Thu,%2010%20Dec%202020%2016:37:14%20GMT	https://codare.fun/kod?id=Dj3HMYCGfs	C:/My%20Web%20Sites/codare/codare.fun/kodcf63	(from https://codare.fun/kategori/js)
19:48:55	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2010%20Dec%202020%2016:37:14%20GMT	https://codare.fun/giris	C:/My%20Web%20Sites/codare/codare.fun/giris	(from https://codare.fun/kategori/js)
19:48:55	56/56	---M--	302	error ('Found')	text/html	date:Thu,%2010%20Dec%202020%2016:37:15%20GMT	https://codare.fun/kod?id=A3PM7E2Q5n	C:/My%20Web%20Sites/codare/codare.fun/kod20bd	(from https://codare.fun/kategori/js)
19:48:55	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2010%20Dec%202020%2016:37:15%20GMT	https://codare.fun/giris	C:/My%20Web%20Sites/codare/codare.fun/giris	(from https://codare.fun/kategori/js)
19:48:55	56/56	---M--	302	error ('Found')	text/html	date:Thu,%2010%20Dec%202020%2016:37:15%20GMT	https://codare.fun/kod?id=N5K1GhHgmi	C:/My%20Web%20Sites/codare/codare.fun/kodacd8	(from https://codare.fun/kategori/js)
19:48:56	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2010%20Dec%202020%2016:37:15%20GMT	https://codare.fun/giris	C:/My%20Web%20Sites/codare/codare.fun/giris	(from https://codare.fun/kategori/js)
19:48:56	56/56	---M--	302	error ('Found')	text/html	date:Thu,%2010%20Dec%202020%2016:37:16%20GMT	https://codare.fun/kod?id=ssQ2ALu2rT	C:/My%20Web%20Sites/codare/codare.fun/kod200d	(from https://codare.fun/kategori/js)
19:48:56	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2010%20Dec%202020%2016:37:16%20GMT	https://codare.fun/giris	C:/My%20Web%20Sites/codare/codare.fun/giris	(from https://codare.fun/kategori/js)
